table_no,no,kabupaten,metric,value
6,2.0,KAB. PONOROGO,jumlah_pasien_keluar_mati_48_jam_dirawat_l,1001.0
6,2.0,KAB. PONOROGO,jumlah_pasien_keluar_mati_48_jam_dirawat_p,893.0
6,2.0,KAB. PONOROGO,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1894
6,2.0,KAB. PONOROGO,gross_death_rate_l,51.47642374
6,2.0,KAB. PONOROGO,gross_death_rate_p,36.33575727
6,2.0,KAB. PONOROGO,gross_death_rate_l_+_p,43.2875955
6,2.0,KAB. PONOROGO,net_death_rate_l,27.39388632
6,2.0,KAB. PONOROGO,net_death_rate_p,20.74669517
6,2.0,KAB. PONOROGO,net_death_rate_l_+_p,23.79875352
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_hidup_+_mati_l,10560.0
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_hidup_+_mati_p,14039.0
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_hidup_+_mati_l_+_p,24599
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_mati_l,761.0
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_mati_p,419.0
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_mati_l_+_p,1180
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_mati_48_jam_dirawat_l,297.0
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_mati_48_jam_dirawat_p,299.0
6,3.0,KAB. TRENGGALEK,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,596
6,3.0,KAB. TRENGGALEK,gross_death_rate_l,72.06439394
6,3.0,KAB. TRENGGALEK,gross_death_rate_p,29.84543059
6,3.0,KAB. TRENGGALEK,gross_death_rate_l_+_p,47.96942965
6,3.0,KAB. TRENGGALEK,net_death_rate_l,28.125
6,3.0,KAB. TRENGGALEK,net_death_rate_p,21.29781323
6,3.0,KAB. TRENGGALEK,net_death_rate_l_+_p,24.22862718
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_hidup_+_mati_l,42050.0
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_hidup_+_mati_p,50197.0
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_hidup_+_mati_l_+_p,92247
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_mati_l,2220.0
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_mati_p,2159.0
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_mati_l_+_p,4379
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_mati_48_jam_dirawat_l,1094.0
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_mati_48_jam_dirawat_p,1058.0
6,4.0,KAB. TULUNGAGUNG,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,2152
6,4.0,KAB. TULUNGAGUNG,gross_death_rate_l,52.79429251
6,4.0,KAB. TULUNGAGUNG,gross_death_rate_p,43.01053848
6,4.0,KAB. TULUNGAGUNG,gross_death_rate_l_+_p,47.47037844
6,4.0,KAB. TULUNGAGUNG,net_death_rate_l,26.01664685
6,4.0,KAB. TULUNGAGUNG,net_death_rate_p,21.07695679
6,4.0,KAB. TULUNGAGUNG,net_death_rate_l_+_p,23.32867194
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_hidup_+_mati_l,20064.0
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_hidup_+_mati_p,24796.0
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_hidup_+_mati_l_+_p,44860
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_mati_l,762.0
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_mati_p,700.0
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_mati_l_+_p,1462
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_mati_48_jam_dirawat_l,395.0
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_mati_48_jam_dirawat_p,428.0
6,5.0,KAB. BLITAR,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,823
6,5.0,KAB. BLITAR,gross_death_rate_l,37.9784689
6,5.0,KAB. BLITAR,gross_death_rate_p,28.23035974
6,5.0,KAB. BLITAR,gross_death_rate_l_+_p,32.59028087
6,5.0,KAB. BLITAR,net_death_rate_l,19.68700159
6,5.0,KAB. BLITAR,net_death_rate_p,17.26084852
6,5.0,KAB. BLITAR,net_death_rate_l_+_p,18.34596523
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_hidup_+_mati_l,32172.0
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_hidup_+_mati_p,39848.0
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_hidup_+_mati_l_+_p,72020
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_mati_l,1878.0
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_mati_p,1641.0
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_mati_l_+_p,3519
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_mati_48_jam_dirawat_l,755.0
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_mati_48_jam_dirawat_p,735.0
6,6.0,KAB. KEDIRI,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1490
6,6.0,KAB. KEDIRI,gross_death_rate_l,58.37374114
6,6.0,KAB. KEDIRI,gross_death_rate_p,41.18148966
6,6.0,KAB. KEDIRI,gross_death_rate_l_+_p,48.86142738
6,6.0,KAB. KEDIRI,net_death_rate_l,23.46761159
6,6.0,KAB. KEDIRI,net_death_rate_p,18.44509135
6,6.0,KAB. KEDIRI,net_death_rate_l_+_p,20.68869758
6,7.0,KAB. MALANG,jumlah_pasien_keluar_hidup_+_mati_l,67606.0
6,7.0,KAB. MALANG,jumlah_pasien_keluar_hidup_+_mati_p,80123.0
6,7.0,KAB. MALANG,jumlah_pasien_keluar_hidup_+_mati_l_+_p,147729
6,7.0,KAB. MALANG,jumlah_pasien_keluar_mati_l,2271.0
6,7.0,KAB. MALANG,jumlah_pasien_keluar_mati_p,2193.0
6,7.0,KAB. MALANG,jumlah_pasien_keluar_mati_l_+_p,4464
6,7.0,KAB. MALANG,jumlah_pasien_keluar_mati_48_jam_dirawat_l,982.0
6,7.0,KAB. MALANG,jumlah_pasien_keluar_mati_48_jam_dirawat_p,1016.0
6,7.0,KAB. MALANG,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1998
6,7.0,KAB. MALANG,gross_death_rate_l,33.59169304
6,7.0,KAB. MALANG,gross_death_rate_p,27.37041798
6,7.0,KAB. MALANG,gross_death_rate_l_+_p,30.21749284
6,7.0,KAB. MALANG,net_death_rate_l,14.52533799
6,7.0,KAB. MALANG,net_death_rate_p,12.68050373
6,7.0,KAB. MALANG,net_death_rate_l_+_p,13.52476494
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_hidup_+_mati_l,30566.0
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_hidup_+_mati_p,39447.0
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_hidup_+_mati_l_+_p,70013
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_mati_l,1192.0
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_mati_p,1056.0
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_mati_l_+_p,2248
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_mati_48_jam_dirawat_l,782.0
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_mati_48_jam_dirawat_p,866.0
6,8.0,KAB. LUMAJANG,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1648
6,8.0,KAB. LUMAJANG,gross_death_rate_l,38.99757901
6,8.0,KAB. LUMAJANG,gross_death_rate_p,26.77009659
6,8.0,KAB. LUMAJANG,gross_death_rate_l_+_p,32.10832274
6,8.0,KAB. LUMAJANG,net_death_rate_l,25.5839822
6,8.0,KAB. LUMAJANG,net_death_rate_p,21.95350724
6,8.0,KAB. LUMAJANG,net_death_rate_l_+_p,23.53848571
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_hidup_+_mati_l,44224.0
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_hidup_+_mati_p,67079.0
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_hidup_+_mati_l_+_p,111303
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_mati_l,2102.0
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_mati_p,2100.0
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_mati_l_+_p,4202
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_mati_48_jam_dirawat_l,4202.0
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_mati_48_jam_dirawat_p,1999.0
6,9.0,KAB. JEMBER,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,6201
6,9.0,KAB. JEMBER,gross_death_rate_l,47.53075253
6,9.0,KAB. JEMBER,gross_death_rate_p,31.3063701
6,9.0,KAB. JEMBER,gross_death_rate_l_+_p,37.75280091
6,9.0,KAB. JEMBER,net_death_rate_l,95.01628075
6,9.0,KAB. JEMBER,net_death_rate_p,29.80068278
6,9.0,KAB. JEMBER,net_death_rate_l_+_p,55.71278402
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_hidup_+_mati_l,44885.0
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_hidup_+_mati_p,56550.0
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_hidup_+_mati_l_+_p,101435
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_mati_l,2324.0
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_mati_p,2144.0
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_mati_l_+_p,4468
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_mati_48_jam_dirawat_l,4468.0
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_mati_48_jam_dirawat_p,1249.0
6,10.0,KAB. BANYUWANGI,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,5717
6,10.0,KAB. BANYUWANGI,gross_death_rate_l,51.77676284
6,10.0,KAB. BANYUWANGI,gross_death_rate_p,37.91335102
6,10.0,KAB. BANYUWANGI,gross_death_rate_l_+_p,44.04791246
6,10.0,KAB. BANYUWANGI,net_death_rate_l,99.54327726
6,10.0,KAB. BANYUWANGI,net_death_rate_p,22.08664898
6,10.0,KAB. BANYUWANGI,net_death_rate_l_+_p,56.36121654
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_hidup_+_mati_l,16003.0
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_hidup_+_mati_p,22101.0
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_hidup_+_mati_l_+_p,38104
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_mati_l,922.0
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_mati_p,852.0
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_mati_l_+_p,1774
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_mati_48_jam_dirawat_l,486.0
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_mati_48_jam_dirawat_p,435.0
6,11.0,KAB. BONDOWOSO,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,921
6,11.0,KAB. BONDOWOSO,gross_death_rate_l,57.61419734
6,11.0,KAB. BONDOWOSO,gross_death_rate_p,38.55029184
6,11.0,KAB. BONDOWOSO,gross_death_rate_l_+_p,46.55679194
6,11.0,KAB. BONDOWOSO,net_death_rate_l,30.36930576
6,11.0,KAB. BONDOWOSO,net_death_rate_p,19.68236731
6,11.0,KAB. BONDOWOSO,net_death_rate_l_+_p,24.17069074
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_hidup_+_mati_l,20169.0
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_hidup_+_mati_p,26127.0
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_hidup_+_mati_l_+_p,46296
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_mati_l,639.0
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_mati_p,758.0
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_mati_l_+_p,1397
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_mati_48_jam_dirawat_l,266.0
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_mati_48_jam_dirawat_p,322.0
6,12.0,KAB. SITUBONDO,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,588
6,12.0,KAB. SITUBONDO,gross_death_rate_l,31.68228469
6,12.0,KAB. SITUBONDO,gross_death_rate_p,29.01213304
6,12.0,KAB. SITUBONDO,gross_death_rate_l_+_p,30.17539312
6,12.0,KAB. SITUBONDO,net_death_rate_l,13.1885567
6,12.0,KAB. SITUBONDO,net_death_rate_p,12.32441536
6,12.0,KAB. SITUBONDO,net_death_rate_l_+_p,12.70088129
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_hidup_+_mati_l,26001.0
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_hidup_+_mati_p,34400.0
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_hidup_+_mati_l_+_p,60401
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_mati_l,1050.0
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_mati_p,1141.0
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_mati_l_+_p,2191
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_mati_48_jam_dirawat_l,632.0
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_mati_48_jam_dirawat_p,620.0
6,13.0,KAB. PROBOLINGGO,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1252
6,13.0,KAB. PROBOLINGGO,gross_death_rate_l,40.38306219
6,13.0,KAB. PROBOLINGGO,gross_death_rate_p,33.16860465
6,13.0,KAB. PROBOLINGGO,gross_death_rate_l_+_p,36.27423387
6,13.0,KAB. PROBOLINGGO,net_death_rate_l,24.30675743
6,13.0,KAB. PROBOLINGGO,net_death_rate_p,18.02325581
6,13.0,KAB. PROBOLINGGO,net_death_rate_l_+_p,20.72813364
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_hidup_+_mati_l,41810.0
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_hidup_+_mati_p,48982.0
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_hidup_+_mati_l_+_p,90792
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_mati_l,1533.0
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_mati_p,1661.0
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_mati_l_+_p,3194
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l,781.0
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_mati_48_jam_dirawat_p,860.0
6,14.0,KAB. PASURUAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1641
6,14.0,KAB. PASURUAN,gross_death_rate_l,36.66586941
6,14.0,KAB. PASURUAN,gross_death_rate_p,33.91041607
6,14.0,KAB. PASURUAN,gross_death_rate_l_+_p,35.17931095
6,14.0,KAB. PASURUAN,net_death_rate_l,18.67974169
6,14.0,KAB. PASURUAN,net_death_rate_p,17.55747009
6,14.0,KAB. PASURUAN,net_death_rate_l_+_p,18.07427967
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_hidup_+_mati_l,111978.0
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_hidup_+_mati_p,134614.0
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_hidup_+_mati_l_+_p,246592
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_mati_l,3761.0
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_mati_p,3578.0
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_mati_l_+_p,7339
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_mati_48_jam_dirawat_l,2109.0
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_mati_48_jam_dirawat_p,2196.0
6,15.0,KAB. SIDOARJO,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,4305
6,15.0,KAB. SIDOARJO,gross_death_rate_l,33.58695458
6,15.0,KAB. SIDOARJO,gross_death_rate_p,26.57970196
6,15.0,KAB. SIDOARJO,gross_death_rate_l_+_p,29.76171165
6,15.0,KAB. SIDOARJO,net_death_rate_l,18.83405669
6,15.0,KAB. SIDOARJO,net_death_rate_p,16.31331065
6,15.0,KAB. SIDOARJO,net_death_rate_l_+_p,17.45798728
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_hidup_+_mati_l,43311.0
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_hidup_+_mati_p,60343.0
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_hidup_+_mati_l_+_p,103654
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_mati_l,1506.0
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_mati_p,1762.0
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_mati_l_+_p,3268
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_mati_48_jam_dirawat_l,777.0
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_mati_48_jam_dirawat_p,903.0
6,16.0,KAB. MOJOKERTO,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1680
6,16.0,KAB. MOJOKERTO,gross_death_rate_l,34.77176699
6,16.0,KAB. MOJOKERTO,gross_death_rate_p,29.19974148
6,16.0,KAB. MOJOKERTO,gross_death_rate_l_+_p,31.52796805
6,16.0,KAB. MOJOKERTO,net_death_rate_l,17.94001524
6,16.0,KAB. MOJOKERTO,net_death_rate_p,14.96445321
6,16.0,KAB. MOJOKERTO,net_death_rate_l_+_p,16.20776815
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_hidup_+_mati_l,41323.0
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_hidup_+_mati_p,52674.0
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_hidup_+_mati_l_+_p,93997
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_mati_l,2118.0
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_mati_p,2041.0
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_mati_l_+_p,4159
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_mati_48_jam_dirawat_l,1152.0
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_mati_48_jam_dirawat_p,1193.0
6,17.0,KAB. JOMBANG,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,2345
6,17.0,KAB. JOMBANG,gross_death_rate_l,51.25474917
6,17.0,KAB. JOMBANG,gross_death_rate_p,38.7477693
6,17.0,KAB. JOMBANG,gross_death_rate_l_+_p,44.24609296
6,17.0,KAB. JOMBANG,net_death_rate_l,27.87793723
6,17.0,KAB. JOMBANG,net_death_rate_p,22.64874511
6,17.0,KAB. JOMBANG,net_death_rate_l_+_p,24.94760471
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_hidup_+_mati_l,21678.0
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_hidup_+_mati_p,27117.0
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_hidup_+_mati_l_+_p,48795
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_mati_l,1518.0
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_mati_p,1379.0
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_mati_l_+_p,2897
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_mati_48_jam_dirawat_l,808.0
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_mati_48_jam_dirawat_p,758.0
6,18.0,KAB. NGANJUK,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1566
6,18.0,KAB. NGANJUK,gross_death_rate_l,70.02491005
6,18.0,KAB. NGANJUK,gross_death_rate_p,50.85370801
6,18.0,KAB. NGANJUK,gross_death_rate_l_+_p,59.37083718
6,18.0,KAB. NGANJUK,net_death_rate_l,37.27281114
6,18.0,KAB. NGANJUK,net_death_rate_p,27.95294465
6,18.0,KAB. NGANJUK,net_death_rate_l_+_p,32.0934522
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_hidup_+_mati_l,12389.0
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_hidup_+_mati_p,13872.0
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_hidup_+_mati_l_+_p,26261
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_mati_l,730.0
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_mati_p,630.0
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_mati_l_+_p,1360
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_mati_48_jam_dirawat_l,1360.0
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_mati_48_jam_dirawat_p,431.0
6,19.0,KAB. MADIUN,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1791
6,19.0,KAB. MADIUN,gross_death_rate_l,58.92323836
6,19.0,KAB. MADIUN,gross_death_rate_p,45.41522491
6,19.0,KAB. MADIUN,gross_death_rate_l_+_p,51.78782225
6,19.0,KAB. MADIUN,net_death_rate_l,109.7748002
6,19.0,KAB. MADIUN,net_death_rate_p,31.06978085
6,19.0,KAB. MADIUN,net_death_rate_l_+_p,68.19999238
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_hidup_+_mati_l,14396.0
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_hidup_+_mati_p,14838.0
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_hidup_+_mati_l_+_p,29234
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_mati_l,492.0
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_mati_p,471.0
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_mati_l_+_p,963
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l,248.0
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_mati_48_jam_dirawat_p,228.0
6,20.0,KAB. MAGETAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,476
6,20.0,KAB. MAGETAN,gross_death_rate_l,34.17616004
6,20.0,KAB. MAGETAN,gross_death_rate_p,31.74282248
6,20.0,KAB. MAGETAN,gross_death_rate_l_+_p,32.94109598
6,20.0,KAB. MAGETAN,net_death_rate_l,17.2270075
6,20.0,KAB. MAGETAN,net_death_rate_p,15.36595228
6,20.0,KAB. MAGETAN,net_death_rate_l_+_p,16.28241089
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_hidup_+_mati_l,16430.0
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_hidup_+_mati_p,21156.0
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_hidup_+_mati_l_+_p,37586
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_mati_l,1225.0
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_mati_p,1211.0
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_mati_l_+_p,2436
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_mati_48_jam_dirawat_l,596.0
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_mati_48_jam_dirawat_p,591.0
6,21.0,KAB. NGAWI,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,1187
6,21.0,KAB. NGAWI,gross_death_rate_l,74.55873402
6,21.0,KAB. NGAWI,gross_death_rate_p,57.24144451
6,21.0,KAB. NGAWI,gross_death_rate_l_+_p,64.81136593
6,21.0,KAB. NGAWI,net_death_rate_l,36.27510651
6,21.0,KAB. NGAWI,net_death_rate_p,27.93533749
6,21.0,KAB. NGAWI,net_death_rate_l_+_p,31.58090778
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_hidup_+_mati_l,56178.0
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_hidup_+_mati_p,66716.0
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_hidup_+_mati_l_+_p,122894
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_mati_l,2414.0
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_mati_p,2423.0
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_mati_l_+_p,4837
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_mati_48_jam_dirawat_l,1323.0
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_mati_48_jam_dirawat_p,1248.0
6,22.0,KAB. BOJONEGORO,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,2571
6,22.0,KAB. BOJONEGORO,gross_death_rate_l,42.97055787
6,22.0,KAB. BOJONEGORO,gross_death_rate_p,36.31812459
6,22.0,KAB. BOJONEGORO,gross_death_rate_l_+_p,39.3591225
6,22.0,KAB. BOJONEGORO,net_death_rate_l,23.55014418
6,22.0,KAB. BOJONEGORO,net_death_rate_p,18.70615744
6,22.0,KAB. BOJONEGORO,net_death_rate_l_+_p,20.92046805
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_hidup_+_mati_l,56650.0
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_hidup_+_mati_p,55983.0
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_hidup_+_mati_l_+_p,112633
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_mati_l,569.0
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_mati_p,567.0
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_mati_l_+_p,1136
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l,401.0
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_mati_48_jam_dirawat_p,381.0
6,23.0,KAB. TUBAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,782
6,23.0,KAB. TUBAN,gross_death_rate_l,10.04413063
6,23.0,KAB. TUBAN,gross_death_rate_p,10.12807459
6,23.0,KAB. TUBAN,gross_death_rate_l_+_p,10.08585406
6,23.0,KAB. TUBAN,net_death_rate_l,7.078552515
6,23.0,KAB. TUBAN,net_death_rate_p,6.805637426
6,23.0,KAB. TUBAN,net_death_rate_l_+_p,6.942903057
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_hidup_+_mati_l,48240.0
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_hidup_+_mati_p,60853.0
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_hidup_+_mati_l_+_p,109093
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_mati_l,2493.0
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_mati_p,2261.0
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_mati_l_+_p,4754
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l,2069.0
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_mati_48_jam_dirawat_p,2165.0
6,24.0,KAB. LAMONGAN,jumlah_pasien_keluar_mati_48_jam_dirawat_l_+_p,4234
6,24.0,KAB. LAMONGAN,gross_death_rate_l,51.67910448
6,24.0,KAB. LAMONGAN,gross_death_rate_p,37.1551115
